0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.333,0.626,5,-5.808,1,0.031,0.562,0.13,0.175,0.233,89.883,4,Now Awake,Jelly Crystal,40,278813,2017-06-19,10
0.392,0.442,7,-8.917,0,0.0275,0.16,0.604,0.324,0.0613,142.546,4,Playground Love,Sugar Candy Mountain,30,213804,2019-11-01,7
0.863,0.57,7,-6.647,1,0.213,0.0197,0.00107,0.329,0.263,85.093,4,Fine Ass Bartender,Andre Nickatina,0,215746,2000-11-07,8
0.417,0.5,2,-13.069,0,0.0341,0.755,0.633,0.354,0.418,116.866,4,K Town Sunset,The Invisible,8,306493,2016-06-10,8
0.736,0.834,1,-3.052,0,0.0969,0.077,0.0,0.407,0.234,100.979,4,Party Up (Up in Here) - Re-Recorded,DMX,46,297040,2011-03-08,8
0.41,0.864,11,-2.855,1,0.314,0.044,0.0,0.593,0.677,180.24,4,Re:Definition,Black Star,47,182973,1998-09-29,10
0.23,0.772,1,-6.349,1,0.342,0.054,0.000138,0.644,0.589,173.377,5,Don't Cry,J Dilla,0,119386,2006-02-07,7
0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,4,Drops of Jupiter (Tell Me),Train,75,259933,2001-03-27,9
0.141,0.59,5,-5.333,0,0.0392,0.411,0.102,0.173,0.16,76.329,5,Father Stretch My Hands,Pastor T.L. Barrett,0,419561,2012-10-23,10
0.412,0.712,8,-8.285,1,0.22,0.216,3.06e-06,0.171,0.281,148.705,4,The Juggler,Fox,32,196093,2013-05-20,10
0.675,0.623,1,-6.921,1,0.409,0.0392,0.0,0.868,0.727,91.346,4,Discipline 99 Pt. 0,Quasimoto,0,152680,2000-06-13,10
0.604,0.692,2,-3.112,1,0.0522,0.445,0.00019,0.058,0.923,119.576,4,Freedom Is Free,Chicano Batman,40,244000,2017-03-03,7
0.817,0.794,11,-9.434,0,0.334,0.0835,0.0,0.798,0.621,93.067,4,"It's Yourz (feat. Raekwon, U-God, RZA, Inspectah Deck & Ghostface Killah)",Wu-Tang Clan,44,256893,1997-06-03,8
0.522,0.62,2,-7.862,1,0.0258,0.177,0.0,0.488,0.689,88.209,4,I Really Love You,Dee Dee Sharp,37,168773,2005-10-18,10
0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,4,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,68,296146,1983-05-31,7
0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,4,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,73,283747,1999,7
0.699,0.993,6,-3.755,1,0.184,0.0145,0.0,0.187,0.421,93.647,4,Dragons Blood Resin + Ginger = War Paint,MF DOOM,43,122973,2005-05-10,9
0.529,0.691,2,-10.169,1,0.538,0.328,0.0,0.391,0.533,90.111,4,Diary of a Madman,Gravediggaz,0,169293,2016-12-22,9
0.561,0.63,9,-14.155,0,0.031,0.00136,0.869,0.119,0.187,114.982,4,Cult Classic,flesh,0,145015,2022-07-08,7
0.388,0.83,9,-3.808,1,0.109,0.00803,0.184,0.208,0.489,141.626,4,BKNY (feat. Old Money),Fat Tony,28,261278,2013-06-11,7
0.841,0.682,2,-7.007,1,0.0458,0.113,9.65e-05,0.131,0.338,94.985,4,Fire,KIDS SEE GHOSTS,0,245098,2018-06-08,7
0.817,0.572,2,-7.669,1,0.435,0.2,1.57e-05,0.688,0.666,93.75,4,Open,Da Beatminerz,8,336440,2001,9
0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,4,Lust For Life,Iggy Pop,62,313925,1977-08-29,9
0.782,0.657,1,-7.581,1,0.306,0.224,0.0,0.0667,0.197,93.433,4,Hootie Hoo,Outkast,44,238906,1994-04-26,9
0.588,0.612,1,-10.271,0,0.243,0.209,0.0,0.093,0.518,83.806,4,You Know the Type,BEE WHY,7,277328,2013-07-16,9
0.773,0.617,7,-11.853,1,0.275,0.0194,4.94e-05,0.055,0.728,90.901,4,Peer Pressure,Mobb Deep,22,255466,1993-01-01,7
0.821,0.557,1,-10.095,1,0.318,0.0468,0.0,0.245,0.599,91.73,4,Angel Dust,Royal Flush,0,256161,2017-12-27,8
0.196,0.324,6,-10.691,1,0.049,0.0985,0.000336,0.254,0.125,175.491,4,I Dreamt I Saw You In A Dream,Sunbeam Sound Machine,0,281393,2013-11-29,9
0.873,0.639,11,-8.728,1,0.239,0.000317,7.19e-05,0.169,0.204,95.003,4,Choppers (feat. B.G. & Big Tymers),Project Pat,0,232293,1999-09-14,8
0.785,0.44,10,-6.566,1,0.0401,0.0263,2.03e-06,0.122,0.22,118.089,4,What About Me (feat. Sosamann),Lil Wayne,51,216961,2018-09-28,9
0.795,0.665,2,-7.091,1,0.0625,0.0119,0.0,0.106,0.335,98.542,4,Can't Go For That (feat. Lil Duval),2 Chainz,43,179130,2020-11-13,8
0.522,0.582,7,-6.903,1,0.408,0.036,0.0,0.241,0.185,80.483,4,The Morning - Album Version (Edited),Raekwon,0,275213,2012-01-01,8
0.651,0.465,4,-7.538,1,0.0328,0.503,0.0455,0.495,0.585,107.75,4,Suddenly,Drugdealer,51,197040,2016-09-09,9
0.631,0.904,5,-2.855,0,0.234,0.662,4.81e-06,0.0914,0.904,176.957,4,Rocketship,One Be Lo,16,263131,2005-02-15,8
0.723,0.593,10,-5.816,1,0.0308,0.194,5.35e-05,0.217,0.273,92.985,4,Sunflower Seeds,Bryce Vine,37,228610,2016-08-26,7
0.766,0.624,11,-8.64,0,0.13,0.0714,0.0365,0.159,0.735,114.928,4,Paris Latino,Bandolero,0,241324,2017-11-03,10
0.65,0.867,2,-3.123,1,0.151,0.0862,0.0,0.193,0.41,95.807,4,The Underground,One Be Lo,9,173008,2005-02-15,10
0.754,0.793,1,-5.915,1,0.333,0.204,0.0,0.249,0.705,88.685,4,JFK 2 LAX,Gang Starr,0,214666,1998-01-01,10
0.563,0.98,10,-4.586,1,0.689,0.251,0.224,0.342,0.226,91.13,4,Maingirl (Instrumental),Quasimoto,0,177253,2013-06-25,10
0.626,0.667,2,-5.882,0,0.233,0.0916,0.0,0.22,0.285,77.996,4,Simple Things,Nas,40,139718,2018-06-15,8
0.623,0.454,6,-10.878,1,0.13,0.00201,0.611,0.265,0.558,81.214,4,High John,MF DOOM,5,142839,2006-01-24,7
0.679,0.503,2,-7.738,1,0.0285,0.63,0.515,0.109,0.882,76.004,4,Nazo Nazo,Kikagaku Moyo,39,187698,2018-10-05,7
0.652,0.81,1,-6.167,1,0.334,0.00633,0.0,0.392,0.785,93.189,4,9th Chamber,9th Prince,12,163127,2010-10-12,7
0.807,0.628,6,-11.618,0,0.132,0.00502,0.427,0.0947,0.437,113.892,4,Peach Extract,MF DOOM,1,137719,2006-01-24,9
0.783,0.598,6,-11.511,1,0.337,0.317,0.00378,0.376,0.743,93.028,4,Black Smif-n-Wessun,Black Moon,0,261106,1993,8
0.744,0.602,10,-8.817,1,0.0734,0.0505,6.32e-06,0.111,0.606,83.985,4,Methods,Charizma,0,247480,2003-12-01,9
0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4,Island In The Sun,Weezer,75,200306,2001-05-15,9
0.67,0.707,9,-6.592,1,0.646,0.00586,0.0,0.27,0.493,86.272,4,Da Kid Himself - Interlude,Lord Finesse,0,45160,1996-02-20,8
0.784,0.606,2,-7.726,1,0.125,0.003,0.0,0.101,0.267,118.965,4,Distance (feat. Issa Gold & Erick The Architect),Beast Coast,52,133053,2019-05-24,7
0.737,0.809,2,-8.742,1,0.288,0.00735,0.0,0.25,0.683,102.318,4,"Hellz Wind Staff (feat. Streetlife, Ghostface Killah, Inspectah Deck, Method Man, RZA & Raekwon)",Wu-Tang Clan,35,292226,1997-06-03,7
0.925,0.7,3,-8.116,0,0.0736,0.117,0.893,0.119,0.9,94.998,4,Day At the Park,Phoniks,30,141505,2014-04-16,7
0.673,0.923,6,-6.0,1,0.179,0.113,0.0,0.109,0.36,144.233,4,(I've Got) Trouble In Mind,The Limiñanas,0,209640,2014-09-30,8
0.621,0.458,0,-8.862,1,0.0463,0.367,0.543,0.104,0.603,144.092,4,Folding Like Honey,JAWNY,0,133348,2018-07-14,10
0.578,0.84,10,-7.435,0,0.345,0.482,0.0,0.48,0.529,95.565,4,Hardcore Hustle,Madvillain,0,81920,2004-03-24,7
0.43,0.76,1,-4.379,0,0.245,0.0975,1.29e-06,0.351,0.683,92.862,4,Raw Addict Pt. 2,Quasimoto,0,154226,2005-05-03,7
0.735,0.469,1,-13.817,1,0.346,0.122,0.0,0.237,0.579,90.412,4,Wreck Your Ears (Can Do),The B.U.M.S,23,251518,1995-01-01,7
0.698,0.274,7,-14.833,1,0.0418,0.803,0.0438,0.129,0.566,131.134,4,My Life's All Right,Shira Small,37,156973,1974-01-01,9
0.497,0.285,2,-14.537,1,0.0264,0.643,1.69e-05,0.389,0.667,154.707,4,Teach Your Children,"Crosby, Stills, Nash & Young",62,173466,1970-03-11,7
0.567,0.943,6,-7.992,0,0.0387,0.0312,0.0965,0.544,0.965,128.207,4,You Spin Me Round (Like a Record),Dead Or Alive,0,199666,1985-03-26,9
0.875,0.46,11,-8.985,1,0.454,0.47,3.08e-06,0.507,0.517,92.054,4,"Wu-Tang: 7th Chamber - Part II (feat. GZA, Raekwon, Method Man, Inspectah Deck, Ghostface Killah, RZA & Ol' Dirty Bastard) - Conclusion",Wu-Tang Clan,48,370733,1993-11-09,10
0.625,0.733,7,-6.446,1,0.0293,0.0768,8.17e-06,0.0614,0.928,134.019,4,In The Air,Allah-Las,0,133331,2019-07-23,7
0.28,0.947,2,-4.373,1,0.125,1.2e-05,0.0127,0.16,0.411,97.232,4,We're Only Gonna Die For Our Arrogance,Sublime,45,187080,1992-06-01,8
0.57,0.762,2,-7.252,1,0.378,0.342,0.0,0.42,0.672,103.544,4,McNasty Filth,Jaylib,0,175786,2003,7
0.72,0.559,10,-7.519,0,0.259,0.0952,0.0148,0.172,0.597,97.865,4,Everyday & Everynight - Funkmaster Flex Mix,Yvette Michele,26,211400,1995-11-06,8
0.495,0.362,2,-8.737,1,0.0539,0.439,1.67e-05,0.127,0.198,104.937,4,Young,Frankie Cosmos,0,122298,2015-11-13,9
0.809,0.483,2,-7.035,1,0.045,0.672,0.192,0.135,0.661,95.011,4,Somebody New,Swim Mountain,40,194733,2021-10-08,7
0.313,0.34,6,-15.315,1,0.0504,0.0462,0.000465,0.0735,0.407,145.955,4,Walk On By,Isaac Hayes,44,273066,1991,10
0.714,0.621,11,-7.01,0,0.0275,0.00246,0.525,0.0945,0.366,122.417,4,Lies in the Eyes of Love,Part Time,56,196360,2019-07-26,10
0.719,0.609,9,-11.3,1,0.0539,0.00667,0.859,0.0954,0.988,94.345,4,Elder Blossoms,MF DOOM,1,108839,2006-01-24,10
0.925,0.388,2,-10.508,1,0.419,0.336,0.0,0.332,0.359,105.055,4,"Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)",Wu-Tang Clan,59,287840,1993-11-09,7
0.772,0.846,8,-5.939,1,0.432,0.161,0.0,0.201,0.677,85.524,4,Twice Inna Lifetime,Black Star,36,338813,1998-09-29,9
0.647,0.638,3,-11.454,1,0.0376,0.613,0.0335,0.278,0.848,128.997,4,Foxglove,Murder By Death,0,186000,2010-04-06,10
0.314,0.293,0,-9.917,1,0.0308,0.884,2.6e-05,0.0788,0.22,123.013,4,Tiden Flyver,Boom Clap Bachelors,41,304893,2008-01-28,7
0.671,0.791,1,-7.324,1,0.295,0.16,0.0,0.25,0.791,90.198,4,"Raw (feat. Godly MC, Toine, Kev Brown) - Oddisee Remix",Mello Music Group,23,215199,2012-03-27,7
0.495,0.642,1,-10.577,1,0.0618,0.00648,0.539,0.411,0.688,174.888,4,Supervillain Theme,Madvillain,50,52720,2004-03-24,7
0.34,0.454,9,-12.279,0,0.0503,0.000779,0.0188,0.337,0.397,100.089,5,Let Me Try,Kaleidoscope,19,207813,2014-08-13,10
0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,4,One of These Nights - 2013 Remaster,Eagles,35,291685,2003-10-21,10
0.752,0.773,11,-8.588,1,0.351,0.108,1.17e-06,0.229,0.664,81.902,4,It's a Shame - Da Buthers Mix,Kool G Rap,19,188093,1995-09-05,7
0.877,0.435,0,-8.131,1,0.136,0.0108,1.88e-06,0.115,0.589,98.008,4,Lift Yourself,Kanye West,55,147904,2018-04-29,8
0.813,0.757,1,-5.358,1,0.356,0.516,0.0,0.363,0.646,92.996,4,Da Graveyard,Big L,45,323760,1995-03-28,9
0.658,0.789,7,-6.939,1,0.0894,0.0496,2.01e-05,0.0781,0.742,85.948,4,Why,Organized Konfusion,0,246026,2005,9
0.45,0.573,0,-8.522,1,0.0249,0.253,0.323,0.345,0.53,77.085,4,Simulation,Reptaliens,32,211826,2017-10-06,10
0.531,0.81,2,-4.725,0,0.228,0.393,0.0,0.285,0.824,94.486,4,Live Ya Life,Cormega,0,223373,2002-06-25,7
0.825,0.477,4,-11.208,0,0.28,0.0307,0.0,0.0561,0.479,92.268,4,Moment In Time,The Pharcyde,52,164026,1995-01-01,7
0.627,0.696,6,-9.406,1,0.0628,8.97e-05,0.886,0.32,0.944,87.364,4,Coriander,MF DOOM,1,122866,2006-01-24,7
0.592,0.616,2,-6.715,1,0.074,0.145,0.0775,0.185,0.508,89.515,4,Time's Up - Buckwild Original Mix,O.C.,9,208986,1994-10-18,7
0.799,0.48,9,-9.839,1,0.069,0.533,0.0158,0.131,0.635,113.428,4,Suzanne,Bermuda Triangle,40,177704,2017-10-03,8
0.864,0.788,11,-6.566,0,0.299,0.152,0.000128,0.0799,0.896,87.941,4,Corner Story,Del The Funky Homosapien,39,242866,1998,8
0.785,0.536,2,-11.429,1,0.337,0.00216,0.539,0.0694,0.876,178.711,4,Brooklyn Took It,Jeru The Damaja,0,203466,1994-01-01,7
0.533,0.724,7,-8.954,0,0.311,0.275,4.59e-06,0.118,0.504,89.862,4,Curls,Madvillain,0,95506,2004-03-24,9
0.774,0.51,6,-6.905,0,0.162,0.00889,0.0135,0.271,0.804,92.565,4,Kill Niggaz,Slick Rick,32,169666,1999-01-01,10
0.61,0.645,5,-11.519,0,0.0484,0.35,1.35e-06,0.142,0.628,80.981,4,Gotta Make It Up to You,Angela Bofill,11,316613,2014-08-29,10
0.645,0.921,5,-5.598,0,0.0271,0.00762,0.0703,0.182,0.91,104.077,4,Stayin' Alive,Avu-chan,47,349346,2022-08-05,10
0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,4,Desperado - 2013 Remaster,Eagles,66,213712,1973,8
0.623,0.68,2,-13.255,1,0.0282,0.0056,0.000425,0.148,0.737,129.713,4,Two Tickets to Paradise (2022 Remaster),Eddie Money,60,240419,1977-12-01,7
0.634,0.288,4,-16.798,1,0.0377,0.946,0.163,0.366,0.671,90.633,4,Saudade Vem Correndo,Stan Getz,48,219093,1963,7
0.842,0.4,7,-12.936,1,0.0422,0.00578,0.455,0.0711,0.792,88.965,4,MURDER MC's,Black Moon,3,306146,2007-09-25,9
0.855,0.45,10,-16.153,0,0.368,0.191,0.0,0.113,0.611,94.727,4,Me & My Crew,Mobb Deep,20,286866,1993-01-01,9
0.864,0.668,6,-5.732,1,0.0645,0.231,0.000491,0.191,0.784,97.357,4,Evil of Self,One Be Lo,8,263888,2005-02-15,7
0.624,0.75,8,-9.832,0,0.22,0.00491,0.0508,0.153,0.475,86.729,4,Sex For The Sport,Channel Live,16,302026,1995-01-01,7
0.333,0.506,1,-8.78,1,0.0281,0.197,0.84,0.235,0.187,83.807,4,Part III,Crumb,0,222920,2019-06-14,7
0.675,0.659,9,-8.787,0,0.95,0.706,0.0,0.113,0.172,79.457,1,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk) - A Cappella",Wu-Tang Clan,40,158426,1993-11-09,8
0.825,0.695,7,-8.405,1,0.331,0.187,5.47e-05,0.102,0.398,88.685,4,Astro Travellin,Quasimoto,0,178520,2000-06-13,9
0.396,0.585,5,-10.918,0,0.11,0.333,0.0,0.107,0.552,103.236,4,Gone The Promises of Yesterday,24 Carat Black,0,357093,2009-07-28,8
0.849,0.549,2,-10.698,1,0.348,0.53,0.0,0.0552,0.696,92.585,4,Get Lifted,Keith Murray,0,242102,1994,7
0.51,0.816,2,-7.127,1,0.0484,0.0148,0.0574,0.115,0.618,110.124,4,Lake Superior,The Arcs,38,289486,2016-01-06,7
0.542,0.925,11,-6.039,1,0.344,0.00109,0.0,0.206,0.657,102.141,4,Thug Paradise,Capone-N-Noreaga,0,210600,1997-06-17,10
0.684,0.803,11,-8.019,0,0.355,0.0698,0.0,0.253,0.765,86.777,4,Classic (feat. Planet Asia),Born Allah,2,267354,2014-03-28,10
0.833,0.867,0,-6.361,1,0.0715,0.0813,0.0634,0.123,0.76,104.053,4,1:04 PM,Quadry,0,130552,2018-11-02,9
0.589,0.564,11,-9.762,1,0.056,0.00902,0.0,0.383,0.312,90.004,4,He's Back,9th Wonder,14,114026,2005-07-12,7
0.339,0.94,2,-5.565,1,0.335,0.619,0.0,0.371,0.328,92.931,4,The Clown (Episode C),Quasimoto,0,179040,2005-05-03,7
0.902,0.819,1,-3.321,1,0.316,0.041,0.0,0.106,0.745,89.0,4,Let It Fly (feat. Travis Scott),Lil Wayne,55,186872,2018-09-28,7
0.47,0.504,0,-6.163,1,0.162,0.159,0.0,0.258,0.394,85.431,4,Trouble (feat. Apollo Brown & Masta Ace),Mello Music Group,17,182373,2015-03-10,7
0.5,0.518,1,-12.261,1,0.058,0.721,0.812,0.16,0.709,143.927,4,Last Day,Walter TV,0,237807,2017-09-08,7
0.544,0.383,3,-10.143,0,0.0334,0.67,0.00204,0.125,0.367,145.025,4,Eyes on Fire,Blue Foundation,63,302826,2007-09-24,8
0.675,0.603,7,-6.985,1,0.0413,0.0754,0.319,0.165,0.169,79.003,4,Every Time,Boogie Belgique,49,241743,2016-09-23,9
0.782,0.686,7,-8.395,1,0.381,0.084,0.0,0.255,0.616,97.953,4,"Winter Warz (feat. Cappadonna, U-God & Masta Killa)",Ghostface Killah,0,280626,1996,10
0.162,0.959,0,-5.286,0,0.132,1.7e-05,0.475,0.245,0.39,193.174,4,The Dream,Thee Oh Sees,42,412040,2011-11-08,8
0.469,0.672,5,-9.23,0,0.244,0.202,0.0,0.852,0.682,99.471,4,Knock Knock,MED,51,285093,2015-10-30,7
0.311,0.697,1,-9.239,0,0.0347,0.000622,0.87,0.0577,0.373,123.205,4,Fredag,Dungen,0,259866,2010-02-24,8
0.431,0.738,9,-8.653,1,0.0391,0.217,0.622,0.347,0.962,154.741,4,Teletwist,Piero Umiliani,1,144457,1964-01-07,7
0.704,0.732,1,-8.972,1,0.316,0.00966,0.0,0.446,0.448,76.983,4,North Memphis,Project Pat,1,98906,1999-09-14,10
0.838,0.43,1,-10.123,1,0.295,0.0295,0.54,0.086,0.457,148.031,4,I Live Above the Hobby Shop,McFabulous,25,221390,2010-09-04,8
0.37,0.865,0,-7.884,1,0.126,0.916,0.501,0.877,0.0576,107.999,1,Interlude,El Michels Affair,28,32426,2012-09-25,9
0.287,0.769,11,-4.853,1,0.122,0.17,8.7e-05,0.146,0.44,78.042,4,Popeye,Quelle Chris,34,213000,2017-02-10,9
0.753,0.552,7,-10.686,1,0.353,0.00245,5.43e-06,0.153,0.338,96.187,4,Limitations (feat. Casual & Del Tha Funkeé Homosapien),Souls Of Mischief,33,201146,1993-02-13,10
0.811,0.469,6,-11.805,0,0.46,0.0284,0.0,0.171,0.799,93.213,4,Wake Up,The B.U.M.S,5,30240,1995-01-01,7
0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,4,Hate It Or Love It,The Game,79,206400,2005,10
0.392,0.213,9,-12.494,1,0.0415,0.903,1.01e-06,0.12,0.312,100.518,3,Lovin' You,Minnie Riperton,51,203506,1993-01-01,7
0.568,0.295,7,-7.867,0,0.0494,0.993,0.499,0.14,0.43,84.225,4,Southern Nights,Whitney,0,212621,2017-11-10,10
0.331,0.0305,9,-27.619,0,0.0399,0.994,0.92,0.0805,0.0936,110.894,4,"Waltzes, Op. 34: II. Lento in A Minor",Frédéric Chopin,1,287960,2018-02-02,8
0.672,0.648,1,-7.275,0,0.333,0.744,0.0,0.114,0.64,93.114,4,Street Jazz,Awon,47,154837,2017-05-08,8
0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,5,Mystery of Love,Sufjan Stevens,65,248964,2017-11-03,7
0.655,0.628,7,-6.41,1,0.277,0.00661,0.0,0.576,0.293,94.011,4,Absolutely (feat. Madlib),MF DOOM,0,163386,2009,7
0.658,0.577,2,-8.753,1,0.0677,0.065,0.664,0.305,0.588,180.128,4,L.I.N.E.,Beach Fossils,43,191737,2021-06-11,7
0.59,0.459,9,-15.922,0,0.0329,0.981,0.894,0.467,0.902,92.866,4,Flight of the Bumblebee (Piano Version),Smashtrax,27,66651,2017-02-16,8
0.733,0.813,1,-7.707,1,0.275,0.0296,0.0,0.2,0.412,98.904,4,Honest Expression (feat. Senim Silla & One Be Lo),Binary Star,25,300226,2000-10-31,10
0.748,0.782,8,-10.92,0,0.445,0.0414,0.0,0.408,0.519,182.091,4,Represent It (feat. Noreaga & Tear Da Club Up Thugs),Project Pat,0,238373,1999-09-14,9
0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,4,"Shook Ones, Pt. II",Mobb Deep,74,325506,1995-04-25,7
0.494,0.86,11,-5.711,0,0.402,0.167,0.0,0.0696,0.615,170.573,4,Machine Gun Skunk,Ruste Juxx,24,255933,2008-10-28,7
0.773,0.755,7,-5.784,1,0.293,0.26,0.0,0.908,0.512,120.959,4,"Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)",Wu-Tang Clan,39,291266,2000-11-20,9
0.584,0.426,4,-9.076,0,0.11,0.731,1.32e-05,0.0562,0.691,164.78,4,你怎能瞞過我,Betty Chung,29,136333,1968-01-01,10
0.358,0.818,0,-11.368,1,0.422,0.902,0.491,0.638,0.0388,102.429,4,LA to Detroit,Jaylib,0,79693,2003,10
0.799,0.898,1,-4.232,1,0.345,0.14,2.42e-06,0.151,0.568,101.995,4,Crime,Quasimoto,0,80253,2005-05-03,7
0.774,0.811,5,-6.526,1,0.0355,0.65,0.0,0.0736,0.963,123.351,4,Twist And Shout,The Isley Brothers,0,155400,1962,7
0.6,0.177,7,-16.07,1,0.0561,0.989,0.868,0.149,0.56,120.03,4,Stormy Weather,Oscar Peterson,0,213386,2014-08-18,9
0.445,0.725,10,-6.206,0,0.334,0.28,0.0,0.229,0.62,139.768,4,High // Free,Billy Lemos,0,125548,2017-08-01,7
0.317,0.454,9,-8.161,0,0.0337,0.907,0.0022,0.113,0.395,178.73,3,Summertime,The Zombies,6,137733,1965-03-01,8
0.566,0.667,7,-10.128,1,0.355,0.286,0.0,0.138,0.51,90.084,4,I Honor U,Canibus,19,274600,1998-01-01,9
0.334,0.347,2,-9.827,1,0.0302,0.741,0.0,0.685,0.237,142.488,4,Olha O Futuro,Evinha,17,178965,1971-01-05,7
0.527,0.743,10,-5.332,0,0.342,0.125,0.0,0.0852,0.496,167.277,4,Mamacita,Outkast,0,336866,1998-09-29,10
0.64,0.539,8,-6.946,1,0.137,0.175,0.0,0.655,0.374,91.608,4,Holdin On,Flume,30,167390,2012-11-09,9
0.815,0.56,10,-11.386,0,0.258,0.00516,0.0265,0.321,0.384,99.579,4,That's When Ya Lost (feat. Pep Love),Souls Of Mischief,37,214733,1993-02-13,8
0.631,0.47,0,-8.759,1,0.0457,0.0121,0.842,0.115,0.0755,91.017,4,Summer,Vanilla,8,280250,2015-09-20,9
0.742,0.72,7,-10.677,0,0.113,0.131,0.852,0.372,0.428,89.986,4,Visage,Windows 96,35,119990,2018-07-13,9
0.647,0.625,2,-9.347,1,0.0288,0.633,0.00636,0.276,0.679,135.046,4,Nightingale - 2013 Remaster,Eagles,42,245598,1972,7
0.729,0.828,9,-8.479,0,0.0337,0.034,0.0253,0.0416,0.496,120.973,4,Gypsy Woman (La Da Dee La Da Da),Crystal Waters,36,218106,2012-01-01,7
0.733,0.813,1,-7.707,1,0.275,0.0296,0.0,0.2,0.412,98.904,4,Honest Expression (feat. Senim Silla & One Be Lo),Binary Star,25,300226,2000-10-31,10
0.758,0.531,6,-9.617,0,0.406,0.377,0.0,0.15,0.587,84.067,4,Can I Watch? (feat. Apani B as Nikki),Viktor Vaughn,51,267440,2003,7
0.786,0.789,7,-4.11,0,0.308,0.0229,2.08e-05,0.0699,0.361,97.016,4,Master Thesis,Canibus,21,228226,2005-11-22,9
0.724,0.846,1,-10.576,0,0.141,0.0396,0.883,0.285,0.658,109.166,4,Arabic Gum,MF DOOM,2,134212,2006-01-24,7
0.826,0.6,6,-11.847,0,0.381,0.185,0.0,0.0431,0.893,93.75,4,S Dot Freestyle - Explict,DJ Clue,13,154488,2009-10-03,7
0.826,0.566,10,-10.747,0,0.311,0.199,0.0,0.356,0.655,99.131,4,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",Wu-Tang Clan,64,216133,1993-11-09,9
0.547,0.483,11,-8.967,1,0.032,0.00912,0.675,0.0615,0.642,88.011,4,Suzuki,Zack Mexico,29,376466,2015-11-12,7
0.696,0.783,2,-8.363,1,0.507,0.0255,0.00135,0.366,0.53,88.142,4,Boom Music,Quasimoto,0,167920,2000-06-13,10
0.886,0.471,0,-8.38,0,0.0358,0.0568,0.865,0.0762,0.691,101.022,4,Subcoinscient Lamentation,Payfone,1,424877,2015-06-07,10
0.838,0.673,1,-11.026,0,0.13,0.69,0.83,0.0934,0.342,89.568,4,Untitled (Meditation),MF DOOM,1,135946,2006-01-24,9
0.769,0.529,9,-9.222,1,0.301,0.517,1.02e-05,0.139,0.582,85.889,4,13th Floor/Growing Old,Outkast,39,410933,1996-08-27,7
0.591,0.857,7,-3.487,1,0.075,0.00952,0.674,0.148,0.582,89.129,4,The Final View,Nujabes,46,214946,2003-08-21,7
0.734,0.571,1,-5.916,1,0.252,0.0651,0.0,0.443,0.36,134.871,4,All That,Oliver Tree,0,166991,2018-02-16,10
0.771,0.702,1,-10.794,1,0.0721,0.215,0.183,0.082,0.661,98.036,4,Ring,DJ Okawari,0,200733,2008-05-28,8
0.759,0.944,0,-4.038,1,0.545,0.0172,0.0,0.105,0.764,89.972,4,Parole Violators,Capone-N-Noreaga,0,150000,1997-06-17,10
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,Kids,MGMT,74,302840,2007-12-14,9
0.661,0.832,1,-8.699,1,0.345,0.0578,0.0,0.382,0.719,170.464,4,Whatever,Jeru The Damaja,11,196440,1996-01-01,7
0.558,0.914,9,-6.19,1,0.361,0.25,0.0,0.365,0.623,92.033,4,Flat Tummy Tea,Freddie Gibbs,38,154573,2019-06-28,9
0.772,0.846,8,-5.939,1,0.432,0.161,0.0,0.201,0.677,85.524,4,Twice Inna Lifetime,Black Star,36,338813,1998-09-29,10
0.377,0.558,4,-9.076,1,0.0299,0.0789,0.000342,0.125,0.267,149.971,3,Good Looking,Suki Waterhouse,31,214800,2017-10-20,9
0.823,0.764,5,-7.841,0,0.162,0.423,0.0,0.0971,0.706,99.529,4,Slang Blade (feat. Senim Silla),Binary Star,44,157754,2000-10-31,8
